Isolate,Chromosome,BinStartPos,BinStopPos,CopyNumber
MSK1398,cpar_Chr_1,55001,60000,1.8600076830825203
MSK1398,cpar_Chr_1,60001,65000,1.8830501549954641
MSK1398,cpar_Chr_1,65001,70000,1.915417749533751
MSK1398,cpar_Chr_1,70001,75000,1.9096710039915228
MSK1398,cpar_Chr_1,75001,80000,1.929406856285715
MSK1398,cpar_Chr_1,80001,85000,1.8872531474024314
MSK1398,cpar_Chr_1,85001,90000,1.896346351353998
MSK1398,cpar_Chr_1,90001,95000,1.9671654928788425
MSK1398,cpar_Chr_1,95001,100000,1.9577080485561913
MSK1398,cpar_Chr_1,100001,105000,1.9458673908680457
MSK1398,cpar_Chr_1,105001,110000,1.6012049397293326
MSK1398,cpar_Chr_1,110001,115000,1.940631435533706
MSK1398,cpar_Chr_1,115001,120000,1.9382809468890514
MSK1398,cpar_Chr_1,120001,125000,2.001961830829009
MSK1398,cpar_Chr_1,125001,130000,1.984849647457785
MSK1398,cpar_Chr_1,130001,135000,1.8846863910374454
MSK1398,cpar_Chr_1,135001,140000,1.8490690894383888
MSK1398,cpar_Chr_1,140001,145000,1.9659091481613908
MSK1398,cpar_Chr_1,145001,150000,1.9532233389872131
MSK1398,cpar_Chr_1,150001,155000,2.0589384154386927
MSK1398,cpar_Chr_1,155001,160000,1.9735553503262662
MSK1398,cpar_Chr_1,160001,165000,1.991854160531414
MSK1398,cpar_Chr_1,165001,170000,2.1206956549188605
MSK1398,cpar_Chr_1,170001,175000,1.994288595199092
MSK1398,cpar_Chr_1,175001,180000,1.9991290082554574
MSK1398,cpar_Chr_1,180001,185000,2.0401160097001108
MSK1398,cpar_Chr_1,185001,190000,1.991050270649919
MSK1398,cpar_Chr_1,190001,195000,2.043468159365248
MSK1398,cpar_Chr_1,195001,200000,1.8889050343978575
MSK1398,cpar_Chr_1,200001,205000,2.1677594947420373
MSK1398,cpar_Chr_1,205001,210000,2.0595658763904434
MSK1398,cpar_Chr_1,210001,215000,2.0959756853593987
MSK1398,cpar_Chr_1,215001,220000,2.0775929291312276
MSK1398,cpar_Chr_1,220001,225000,2.0076089793947687
MSK1398,cpar_Chr_1,225001,230000,2.0097062071564036
MSK1398,cpar_Chr_1,230001,235000,2.0686690400396572
MSK1398,cpar_Chr_1,235001,240000,2.1056906590069184
MSK1398,cpar_Chr_1,240001,245000,2.1213401896380057
MSK1398,cpar_Chr_1,245001,250000,1.9330834075313494
MSK1398,cpar_Chr_1,250001,255000,1.9790132646367355
MSK1398,cpar_Chr_1,255001,260000,1.9519470748744678
MSK1398,cpar_Chr_1,260001,265000,2.0461700830554412
MSK1398,cpar_Chr_1,265001,270000,1.7945497045195762
MSK1398,cpar_Chr_1,270001,275000,1.981925764791462
MSK1398,cpar_Chr_1,275001,280000,1.9959703612874589
MSK1398,cpar_Chr_1,280001,285000,1.9611768689651912
MSK1398,cpar_Chr_1,285001,290000,1.930261967469394
MSK1398,cpar_Chr_1,290001,295000,2.096712702985265
MSK1398,cpar_Chr_1,295001,300000,2.0232001746539248
MSK1398,cpar_Chr_1,300001,305000,2.044297659897835
MSK1398,cpar_Chr_1,305001,310000,1.8342134889911494
MSK1398,cpar_Chr_1,310001,315000,1.9509240716447422
MSK1398,cpar_Chr_1,315001,320000,2.124510219117601
MSK1398,cpar_Chr_1,320001,325000,2.111367686665618
MSK1398,cpar_Chr_1,325001,330000,2.062280605406183
MSK1398,cpar_Chr_1,330001,335000,2.0190569404328387
MSK1398,cpar_Chr_1,335001,340000,2.0454472935690706
MSK1398,cpar_Chr_1,340001,345000,1.8545099299814638
MSK1398,cpar_Chr_1,345001,350000,2.0952258624079865
MSK1398,cpar_Chr_1,350001,355000,1.9786860174283394
MSK1398,cpar_Chr_1,355001,360000,1.9829075064166506
MSK1398,cpar_Chr_1,360001,365000,1.85184073101211
MSK1398,cpar_Chr_1,365001,370000,2.180648766311
MSK1398,cpar_Chr_1,370001,375000,2.1406335467938886
MSK1398,cpar_Chr_1,375001,380000,2.225640989023634
MSK1398,cpar_Chr_1,380001,385000,2.162408291477784
MSK1398,cpar_Chr_1,385001,390000,1.9661424896491169
MSK1398,cpar_Chr_1,390001,395000,1.9903644743262363
MSK1398,cpar_Chr_1,395001,400000,1.9865499101274957
MSK1398,cpar_Chr_1,400001,405000,2.0611537367581403
MSK1398,cpar_Chr_1,405001,410000,2.1166520176742423
MSK1398,cpar_Chr_1,410001,415000,2.0487439534901752
MSK1398,cpar_Chr_1,415001,420000,1.8621433268207932
MSK1398,cpar_Chr_1,420001,425000,2.0620799886392964
MSK1398,cpar_Chr_1,425001,430000,1.9750834525080818
MSK1398,cpar_Chr_1,430001,435000,2.0648402477014214
MSK1398,cpar_Chr_1,435001,440000,2.102850722363619
MSK1398,cpar_Chr_1,440001,445000,2.0277631389901276
MSK1398,cpar_Chr_1,445001,450000,1.9801401332847786
MSK1398,cpar_Chr_1,450001,455000,2.019086819525779
MSK1398,cpar_Chr_1,455001,460000,1.9159925663693687
MSK1398,cpar_Chr_1,460001,465000,1.9495225999044368
MSK1398,cpar_Chr_1,465001,470000,1.9592176541566624
MSK1398,cpar_Chr_1,470001,475000,1.8705379291231314
MSK1398,cpar_Chr_1,475001,480000,1.842578212200547
MSK1398,cpar_Chr_1,480001,485000,2.0242786676276827
MSK1398,cpar_Chr_1,485001,490000,1.991097223510254
MSK1398,cpar_Chr_1,490001,495000,2.0099438170859782
MSK1398,cpar_Chr_1,495001,500000,2.0322222379080137
MSK1398,cpar_Chr_1,500001,505000,2.0634046284263263
MSK1398,cpar_Chr_1,505001,510000,1.953741243264849
MSK1398,cpar_Chr_1,510001,515000,2.058532913463071
MSK1398,cpar_Chr_1,515001,520000,2.0579680563251004
MSK1398,cpar_Chr_1,520001,525000,1.9650127753731748
MSK1398,cpar_Chr_1,525001,530000,1.9754007400188314
MSK1398,cpar_Chr_1,530001,535000,2.055017140193736
MSK1398,cpar_Chr_1,535001,540000,1.9400466590004415
MSK1398,cpar_Chr_1,540001,545000,1.8939617151745543
MSK1398,cpar_Chr_1,545001,550000,1.9895733897702872
MSK1398,cpar_Chr_1,550001,555000,2.010638150293358
MSK1398,cpar_Chr_1,555001,560000,2.0916275659295778
MSK1398,cpar_Chr_1,560001,565000,2.0247467734170845
MSK1398,cpar_Chr_1,565001,570000,1.9584009589496214
MSK1398,cpar_Chr_1,570001,575000,1.9150833882556069
MSK1398,cpar_Chr_1,575001,580000,2.014270594306556
MSK1398,cpar_Chr_1,580001,585000,2.062412927103491
MSK1398,cpar_Chr_1,585001,590000,1.9910132774872307
MSK1398,cpar_Chr_1,590001,595000,2.045849949916793
MSK1398,cpar_Chr_1,595001,600000,2.0358105746887762
MSK1398,cpar_Chr_1,600001,605000,1.9779987982907072
MSK1398,cpar_Chr_1,605001,610000,1.9442681479887527
MSK1398,cpar_Chr_1,610001,615000,2.080858287145442
MSK1398,cpar_Chr_1,615001,620000,2.0461089020556105
MSK1398,cpar_Chr_1,620001,625000,1.9730787076531673
MSK1398,cpar_Chr_1,625001,630000,1.9495880493461162
MSK1398,cpar_Chr_1,630001,635000,1.9773329213623185
MSK1398,cpar_Chr_1,635001,640000,1.9638389538647973
MSK1398,cpar_Chr_1,640001,645000,1.8757169718994895
MSK1398,cpar_Chr_1,645001,650000,1.744630277099655
MSK1398,cpar_Chr_1,650001,655000,1.963224298238592
MSK1398,cpar_Chr_1,655001,660000,1.9706627695668337
MSK1398,cpar_Chr_1,660001,665000,1.8972711804212046
MSK1398,cpar_Chr_1,665001,670000,1.9219370830505837
MSK1398,cpar_Chr_1,670001,675000,1.9643155965378962
MSK1398,cpar_Chr_1,675001,680000,1.9744033474401976
MSK1398,cpar_Chr_1,680001,685000,1.8861846141263203
MSK1398,cpar_Chr_1,685001,690000,1.8668229619008596
MSK1398,cpar_Chr_1,690001,695000,1.9176373392950472
MSK1398,cpar_Chr_1,695001,700000,1.9655150286973657
MSK1398,cpar_Chr_1,700001,705000,1.3527005237429797
MSK1398,cpar_Chr_1,705001,710000,1.6460705320004565
MSK1398,cpar_Chr_1,710001,715000,1.8642860846288138
MSK1398,cpar_Chr_1,715001,720000,1.9272527159660982
MSK1398,cpar_Chr_1,720001,725000,1.9706841117760767
MSK1398,cpar_Chr_1,725001,730000,1.878539834775394
MSK1398,cpar_Chr_1,730001,735000,1.6429588378927933
MSK1398,cpar_Chr_1,735001,740000,1.8707086667970774
MSK1398,cpar_Chr_1,740001,745000,2.011844696522575
MSK1398,cpar_Chr_1,745001,750000,2.1314464371216517
MSK1398,cpar_Chr_1,750001,755000,1.9403212620927042
MSK1398,cpar_Chr_1,755001,760000,1.9826129839290945
MSK1398,cpar_Chr_1,760001,765000,1.9553404861441417
MSK1398,cpar_Chr_1,765001,770000,2.0154273420475395
MSK1398,cpar_Chr_1,770001,775000,2.0191650742930043
MSK1398,cpar_Chr_1,775001,780000,2.086235101060787
MSK1398,cpar_Chr_1,780001,785000,2.046437572077956
MSK1398,cpar_Chr_1,785001,790000,2.0402568682811166
MSK1398,cpar_Chr_1,790001,795000,2.0919462762542764
MSK1398,cpar_Chr_1,795001,800000,2.0130483971238937
MSK1398,cpar_Chr_1,800001,805000,1.9768904262240086
MSK1398,cpar_Chr_1,805001,810000,2.0746220936045696
MSK1398,cpar_Chr_1,810001,815000,1.9712133985653086
MSK1398,cpar_Chr_1,815001,820000,2.082214228839362
MSK1398,cpar_Chr_1,820001,825000,1.941189178601929
MSK1398,cpar_Chr_1,825001,830000,2.09606532263822
MSK1398,cpar_Chr_1,830001,835000,1.9075609709043422
MSK1398,cpar_Chr_1,835001,840000,1.9063814581401664
MSK1398,cpar_Chr_1,840001,845000,1.909635433642784
MSK1398,cpar_Chr_1,845001,850000,2.0928341121587946
MSK1398,cpar_Chr_1,850001,855000,1.989492289375163
MSK1398,cpar_Chr_1,855001,860000,2.0443204249210276
MSK1398,cpar_Chr_1,860001,865000,1.8711255512842953
MSK1398,cpar_Chr_1,865001,870000,2.068256423994288
MSK1398,cpar_Chr_1,870001,875000,1.9759670199707515
MSK1398,cpar_Chr_1,875001,880000,1.9742240728825542
MSK1398,cpar_Chr_1,880001,885000,2.0476113935863345
MSK1398,cpar_Chr_1,885001,890000,1.986754795336231
MSK1398,cpar_Chr_1,890001,895000,1.9989753443489058
MSK1398,cpar_Chr_1,895001,900000,1.893775326547163
MSK1398,cpar_Chr_1,900001,905000,2.0217161797045455
MSK1398,cpar_Chr_1,905001,910000,2.0847653342509034
MSK1398,cpar_Chr_1,910001,915000,2.097159466565423
MSK1398,cpar_Chr_1,915001,920000,2.052379243131272
MSK1398,cpar_Chr_1,920001,925000,2.0141155075860553
MSK1398,cpar_Chr_1,925001,930000,1.8722780305834297
MSK1398,cpar_Chr_1,930001,935000,2.055102509030709
MSK1398,cpar_Chr_1,935001,940000,2.1635963411256576
MSK1398,cpar_Chr_1,940001,945000,2.093256687901811
MSK1398,cpar_Chr_1,945001,950000,2.0892215875408904
MSK1398,cpar_Chr_1,950001,955000,1.7597690175228546
MSK1398,cpar_Chr_1,955001,960000,2.105884161704057
MSK1398,cpar_Chr_1,960001,965000,2.0628611134975987
MSK1398,cpar_Chr_1,965001,970000,2.092922326623667
MSK1398,cpar_Chr_1,970001,975000,2.0649711465847798
MSK1398,cpar_Chr_1,975001,980000,2.0089763036002846
MSK1398,cpar_Chr_1,980001,985000,1.9594168481095995
MSK1398,cpar_Chr_1,985001,990000,1.9894780612356675
MSK1398,cpar_Chr_1,990001,995000,2.05084260406576
MSK1398,cpar_Chr_1,995001,1000000,1.9102017135947047
MSK1398,cpar_Chr_1,1000001,1005000,2.0518101175514527
MSK1398,cpar_Chr_1,1005001,1010000,1.8975400922576695
MSK1398,cpar_Chr_1,1010001,1015000,2.371425351922308
MSK1398,cpar_Chr_1,1015001,1020000,4.434953765162245
MSK1398,cpar_Chr_1,1020001,1025000,2.003491355824774
MSK1398,cpar_Chr_1,1025001,1030000,1.981220049072486
MSK1398,cpar_Chr_1,1030001,1035000,1.863594597049333
MSK1398,cpar_Chr_1,1035001,1040000,1.8967262426785276
MSK1398,cpar_Chr_1,1040001,1045000,2.0294093347297557
MSK1398,cpar_Chr_1,1045001,1050000,2.0792519301964014
MSK1398,cpar_Chr_1,1050001,1055000,2.0606642887594955
MSK1398,cpar_Chr_1,1055001,1060000,2.005575778260863
MSK1398,cpar_Chr_1,1060001,1065000,2.0692495481310735
MSK1398,cpar_Chr_1,1065001,1070000,2.033579602415884
MSK1398,cpar_Chr_1,1070001,1075000,2.0805381540067938
MSK1398,cpar_Chr_1,1075001,1080000,2.0676872984144685
MSK1398,cpar_Chr_1,1080001,1085000,2.0321639025360825
MSK1398,cpar_Chr_1,1085001,1090000,1.9714211294019428
MSK1398,cpar_Chr_1,1090001,1095000,2.0403593108854836
MSK1398,cpar_Chr_1,1095001,1100000,2.078366939919782
MSK1398,cpar_Chr_1,1100001,1105000,1.935125145548952
MSK1398,cpar_Chr_1,1105001,1110000,2.0448824364310996
MSK1398,cpar_Chr_1,1110001,1115000,1.9129477445173342
MSK1398,cpar_Chr_1,1115001,1120000,1.9122647938215507
MSK1398,cpar_Chr_1,1120001,1125000,1.9107921813837674
MSK1398,cpar_Chr_1,1125001,1130000,1.8593033901774938
MSK1398,cpar_Chr_1,1130001,1135000,1.998101736583883
MSK1398,cpar_Chr_1,1135001,1140000,1.89583556114611
MSK1398,cpar_Chr_1,1140001,1145000,1.9954723764051168
MSK1398,cpar_Chr_1,1145001,1150000,1.944074645291614
MSK1398,cpar_Chr_1,1150001,1155000,1.9434272649445692
MSK1398,cpar_Chr_1,1155001,1160000,1.9912266995796633
MSK1398,cpar_Chr_1,1160001,1165000,1.9602591539677325
MSK1398,cpar_Chr_1,1165001,1170000,1.999157464534448
MSK1398,cpar_Chr_1,1170001,1175000,1.9561941745138711
MSK1398,cpar_Chr_1,1175001,1180000,1.7501692918052485
MSK1398,cpar_Chr_1,1180001,1185000,1.8974689515601921
MSK1398,cpar_Chr_1,1185001,1190000,1.9569824134419214
MSK1398,cpar_Chr_1,1190001,1195000,1.8874224622624278
MSK1398,cpar_Chr_1,1195001,1200000,2.0357565077586934
MSK1398,cpar_Chr_1,1200001,1205000,1.949111406673017
MSK1398,cpar_Chr_1,1205001,1210000,1.7807227985578604
MSK1398,cpar_Chr_1,1210001,1215000,1.8919100174593049
MSK1398,cpar_Chr_1,1215001,1220000,1.9634889416332084
MSK1398,cpar_Chr_1,1220001,1225000,1.9700879527312158
MSK1398,cpar_Chr_1,1225001,1230000,1.8663747755067517
MSK1398,cpar_Chr_1,1230001,1235000,1.8866456058459742
MSK1398,cpar_Chr_1,1235001,1240000,1.8579602538091196
MSK1398,cpar_Chr_1,1240001,1245000,1.9743065960916284
MSK1398,cpar_Chr_1,1245001,1250000,1.754756443978594
MSK1398,cpar_Chr_1,1250001,1255000,1.7958729214926568
MSK1398,cpar_Chr_1,1255001,1260000,1.9346954557361882
MSK1398,cpar_Chr_1,1260001,1265000,1.8456230340525817
MSK1398,cpar_Chr_1,1265001,1270000,1.938511442748878
MSK1398,cpar_Chr_1,1270001,1275000,1.9929781835515576
MSK1398,cpar_Chr_1,1275001,1280000,1.9348092808521522
MSK1398,cpar_Chr_1,1280001,1285000,1.9170482943199338
MSK1398,cpar_Chr_1,1285001,1290000,2.013883588912279
MSK1398,cpar_Chr_1,1290001,1295000,2.0043806145432423
MSK1398,cpar_Chr_1,1295001,1300000,2.062431423684835
MSK1398,cpar_Chr_1,1300001,1305000,1.930350181934266
MSK1398,cpar_Chr_1,1305001,1310000,1.9417383847864549
MSK1398,cpar_Chr_1,1310001,1315000,1.989419725863736
MSK1398,cpar_Chr_1,1315001,1320000,2.0231887921423284
MSK1398,cpar_Chr_1,1320001,1325000,2.0431921334590357
MSK1398,cpar_Chr_1,1325001,1330000,1.812179792168436
MSK1398,cpar_Chr_1,1330001,1335000,2.0371394829176546
MSK1398,cpar_Chr_1,1335001,1340000,1.9889018215861
MSK1398,cpar_Chr_1,1340001,1345000,1.7438961051016877
MSK1398,cpar_Chr_1,1345001,1350000,1.9541495908683695
MSK1398,cpar_Chr_1,1350001,1355000,2.0200372592440776
MSK1398,cpar_Chr_1,1355001,1360000,1.9823099245578406
MSK1398,cpar_Chr_1,1360001,1365000,2.0054704900285962
MSK1398,cpar_Chr_1,1365001,1370000,1.9687021319443554
MSK1398,cpar_Chr_1,1370001,1375000,1.9604924954554586
MSK1398,cpar_Chr_1,1375001,1380000,1.8033825335183755
MSK1398,cpar_Chr_1,1380001,1385000,1.9924076351577886
MSK1398,cpar_Chr_1,1385001,1390000,2.043264696970463
MSK1398,cpar_Chr_1,1390001,1395000,2.026468378296038
MSK1398,cpar_Chr_1,1395001,1400000,2.0904409390956538
MSK1398,cpar_Chr_1,1400001,1405000,2.0198736356398794
MSK1398,cpar_Chr_1,1405001,1410000,1.8490733578802376
MSK1398,cpar_Chr_1,1410001,1415000,1.9346556169456006
MSK1398,cpar_Chr_1,1415001,1420000,1.9459171893562799
MSK1398,cpar_Chr_1,1420001,1425000,2.0382948078446885
MSK1398,cpar_Chr_1,1425001,1430000,2.1073894988626796
MSK1398,cpar_Chr_1,1430001,1435000,1.9708520038221236
MSK1398,cpar_Chr_1,1435001,1440000,1.9436506467346486
MSK1398,cpar_Chr_1,1440001,1445000,2.0428961881575294
MSK1398,cpar_Chr_1,1445001,1450000,2.0766937107151127
MSK1398,cpar_Chr_1,1450001,1455000,1.9588647962971744
MSK1398,cpar_Chr_1,1455001,1460000,2.0831475947902662
MSK1398,cpar_Chr_1,1460001,1465000,2.0829128304885907
MSK1398,cpar_Chr_1,1465001,1470000,2.0210488799622066
MSK1398,cpar_Chr_1,1470001,1475000,1.8819801989054035
MSK1398,cpar_Chr_1,1475001,1480000,2.0612760987578014
MSK1398,cpar_Chr_1,1480001,1485000,1.945362291915956
MSK1398,cpar_Chr_1,1485001,1490000,2.085601948853238
MSK1398,cpar_Chr_1,1490001,1495000,1.800472878991548
MSK1398,cpar_Chr_1,1495001,1500000,1.839493551557925
MSK1398,cpar_Chr_1,1500001,1505000,2.065295548165277
MSK1398,cpar_Chr_1,1505001,1510000,1.9487414750461343
MSK1398,cpar_Chr_1,1510001,1515000,1.9783445420804477
MSK1398,cpar_Chr_1,1515001,1520000,2.07030100763979
MSK1398,cpar_Chr_1,1520001,1525000,2.106355113121358
MSK1398,cpar_Chr_1,1525001,1530000,2.0446932021758095
MSK1398,cpar_Chr_1,1530001,1535000,2.0259775074834443
MSK1398,cpar_Chr_1,1535001,1540000,2.053831936173762
MSK1398,cpar_Chr_1,1540001,1545000,1.949367513183936
MSK1398,cpar_Chr_1,1545001,1550000,2.013914890819169
MSK1398,cpar_Chr_1,1550001,1555000,1.9546433073088632
MSK1398,cpar_Chr_1,1555001,1560000,2.020927940776495
MSK1398,cpar_Chr_1,1560001,1565000,2.065826257768459
MSK1398,cpar_Chr_1,1565001,1570000,2.106817527654961
MSK1398,cpar_Chr_1,1570001,1575000,2.1792031873382585
MSK1398,cpar_Chr_1,1575001,1580000,1.9159868751135705
MSK1398,cpar_Chr_1,1580001,1585000,2.0469554763555924
MSK1398,cpar_Chr_1,1585001,1590000,2.084907615645858
MSK1398,cpar_Chr_1,1590001,1595000,2.1091239090671796
MSK1398,cpar_Chr_1,1595001,1600000,2.014141118237147
MSK1398,cpar_Chr_1,1600001,1605000,1.9766841182013242
MSK1398,cpar_Chr_1,1605001,1610000,1.896327854772654
MSK1398,cpar_Chr_1,1610001,1615000,2.0492746630933567
MSK1398,cpar_Chr_1,1615001,1620000,2.0400548287002804
MSK1398,cpar_Chr_1,1620001,1625000,2.151113994346265
MSK1398,cpar_Chr_1,1625001,1630000,2.085129574621988
MSK1398,cpar_Chr_1,1630001,1635000,2.093975208946333
MSK1398,cpar_Chr_1,1635001,1640000,2.078812280685991
MSK1398,cpar_Chr_1,1640001,1645000,2.0326490820928784
MSK1398,cpar_Chr_1,1645001,1650000,2.1213871424983415
MSK1398,cpar_Chr_1,1650001,1655000,1.9118166074274425
MSK1398,cpar_Chr_1,1655001,1660000,2.0606130674573118
MSK1398,cpar_Chr_1,1660001,1665000,1.8461878911905525
MSK1398,cpar_Chr_1,1665001,1670000,1.8344041460603888
MSK1398,cpar_Chr_1,1670001,1675000,1.9255965605288232
MSK1398,cpar_Chr_1,1675001,1680000,1.9326935565091732
MSK1398,cpar_Chr_1,1680001,1685000,1.9876938525429333
MSK1398,cpar_Chr_1,1685001,1690000,1.9052986967245593
MSK1398,cpar_Chr_1,1690001,1695000,1.9514035599457404
MSK1398,cpar_Chr_1,1695001,1700000,1.848470084765629
MSK1398,cpar_Chr_1,1700001,1705000,1.8320266239506926
MSK1398,cpar_Chr_1,1705001,1710000,1.885579918197762
MSK1398,cpar_Chr_1,1710001,1715000,2.076898595923848
MSK1398,cpar_Chr_1,1715001,1720000,1.9549107963313783
MSK1398,cpar_Chr_1,1720001,1725000,1.877792857451881
MSK1398,cpar_Chr_1,1725001,1730000,1.7887019391869305
MSK1398,cpar_Chr_1,1730001,1735000,1.9100508953160524
MSK1398,cpar_Chr_1,1735001,1740000,1.9447262940805077
MSK1398,cpar_Chr_1,1740001,1745000,1.8857520786856574
MSK1398,cpar_Chr_1,1745001,1750000,1.8925232502715603
MSK1398,cpar_Chr_1,1750001,1755000,1.8956449040768706
MSK1398,cpar_Chr_1,1755001,1760000,1.8879176015168706
MSK1398,cpar_Chr_1,1760001,1765000,1.9131953141445555
MSK1398,cpar_Chr_1,1765001,1770000,1.8994950386243497
MSK1398,cpar_Chr_1,1770001,1775000,1.781232165951799
MSK1398,cpar_Chr_1,1775001,1780000,2.0263958147846113
MSK1398,cpar_Chr_1,1780001,1785000,2.0346680550872884
MSK1398,cpar_Chr_1,1785001,1790000,1.923788163998947
MSK1398,cpar_Chr_1,1790001,1795000,2.0192077587114907
MSK1398,cpar_Chr_1,1795001,1800000,2.039849943491545
MSK1398,cpar_Chr_1,1800001,1805000,1.8852142550127278
MSK1398,cpar_Chr_1,1805001,1810000,2.048899040210676
MSK1398,cpar_Chr_1,1810001,1815000,1.9099683721069787
MSK1398,cpar_Chr_1,1815001,1820000,2.0523351358988364
MSK1398,cpar_Chr_1,1820001,1825000,2.041651225951674
MSK1398,cpar_Chr_1,1825001,1830000,2.0027899085476464
MSK1398,cpar_Chr_1,1830001,1835000,2.033928191833523
MSK1398,cpar_Chr_1,1835001,1840000,1.9545294821928991
MSK1398,cpar_Chr_1,1840001,1845000,2.014755773863352
MSK1398,cpar_Chr_1,1845001,1850000,2.07209802165807
MSK1398,cpar_Chr_1,1850001,1855000,2.060896207433272
MSK1398,cpar_Chr_1,1855001,1860000,2.0206931764748197
MSK1398,cpar_Chr_1,1860001,1865000,2.0065034529559687
MSK1398,cpar_Chr_1,1865001,1870000,2.0365447466867432
MSK1398,cpar_Chr_1,1870001,1875000,2.0086832039266778
MSK1398,cpar_Chr_1,1875001,1880000,2.089124836192321
MSK1398,cpar_Chr_1,1880001,1885000,2.0666913286497843
MSK1398,cpar_Chr_1,1885001,1890000,2.0430541205059294
MSK1398,cpar_Chr_1,1890001,1895000,2.02381340746618
MSK1398,cpar_Chr_1,1895001,1900000,1.9802966428192288
MSK1398,cpar_Chr_1,1900001,1905000,1.9769003859216558
MSK1398,cpar_Chr_1,1905001,1910000,2.0064223525608447
MSK1398,cpar_Chr_1,1910001,1915000,1.9459869072398077
MSK1398,cpar_Chr_1,1915001,1920000,1.8921504730167786
MSK1398,cpar_Chr_1,1920001,1925000,1.9552081644468338
MSK1398,cpar_Chr_1,1925001,1930000,2.012687002380708
MSK1398,cpar_Chr_1,1930001,1935000,1.900937771969192
MSK1398,cpar_Chr_1,1935001,1940000,1.990314675838002
MSK1398,cpar_Chr_1,1940001,1945000,1.9783744211733885
MSK1398,cpar_Chr_1,1945001,1950000,1.8300119193981317
MSK1398,cpar_Chr_1,1950001,1955000,1.8897886018605277
MSK1398,cpar_Chr_1,1955001,1960000,1.8936842664543923
MSK1398,cpar_Chr_1,1960001,1965000,1.9402173966743872
MSK1398,cpar_Chr_1,1965001,1970000,2.0029891025005835
MSK1398,cpar_Chr_1,1970001,1975000,1.9020148421290006
MSK1398,cpar_Chr_1,1975001,1980000,1.8648950489992207
MSK1398,cpar_Chr_1,1980001,1985000,2.0195663078267767
MSK1398,cpar_Chr_1,1985001,1990000,2.0093405439713696
MSK1398,cpar_Chr_1,1990001,1995000,1.918341632200074
MSK1398,cpar_Chr_1,1995001,2000000,1.935516419385078
MSK1398,cpar_Chr_1,2000001,2005000,1.9841723880178
MSK1398,cpar_Chr_1,2005001,2010000,1.9859096438501989
MSK1398,cpar_Chr_1,2010001,2015000,1.9543260197981138
MSK1398,cpar_Chr_1,2015001,2020000,2.0170607324616214
MSK1398,cpar_Chr_1,2020001,2025000,2.017540220762619
MSK1398,cpar_Chr_1,2025001,2030000,1.9963061453795525
MSK1398,cpar_Chr_1,2030001,2035000,2.0701274243379446
MSK1398,cpar_Chr_1,2035001,2040000,1.9250402402745497
MSK1398,cpar_Chr_1,2040001,2045000,1.922935898443167
MSK1398,cpar_Chr_1,2045001,2050000,2.085510888760467
MSK1398,cpar_Chr_1,2050001,2055000,2.018718310712846
MSK1398,cpar_Chr_1,2055001,2060000,2.0077782942547646
MSK1398,cpar_Chr_1,2060001,2065000,2.1044883812195496
MSK1398,cpar_Chr_1,2065001,2070000,1.8645222717444392
MSK1398,cpar_Chr_1,2070001,2075000,1.8875476698899882
MSK1398,cpar_Chr_1,2075001,2080000,1.9064397935120978
MSK1398,cpar_Chr_1,2080001,2085000,2.088261188124945
MSK1398,cpar_Chr_1,2085001,2090000,2.035826225642221
MSK1398,cpar_Chr_1,2090001,2095000,2.0250370274627922
MSK1398,cpar_Chr_1,2095001,2100000,2.06077526824756
MSK1398,cpar_Chr_1,2100001,2105000,1.993718046805323
MSK1398,cpar_Chr_1,2105001,2110000,1.9765247630389746
MSK1398,cpar_Chr_1,2110001,2115000,2.0359258226186894
MSK1398,cpar_Chr_1,2115001,2120000,2.0233438788628293
MSK1398,cpar_Chr_1,2120001,2125000,2.0805267714951974
MSK1398,cpar_Chr_1,2125001,2130000,2.1255118801380832
MSK1398,cpar_Chr_1,2130001,2135000,2.0791907491965707
MSK1398,cpar_Chr_1,2135001,2140000,2.1010949699498753
MSK1398,cpar_Chr_1,2140001,2145000,1.9515742976196864
MSK1398,cpar_Chr_1,2145001,2150000,1.9452498896139416
MSK1398,cpar_Chr_1,2150001,2155000,2.065077857630996
MSK1398,cpar_Chr_1,2155001,2160000,2.0923375500904022
MSK1398,cpar_Chr_1,2160001,2165000,1.9872413977069767
MSK1398,cpar_Chr_1,2165001,2170000,2.0139291189586643
MSK1398,cpar_Chr_1,2170001,2175000,2.0712955545905247
MSK1398,cpar_Chr_1,2175001,2180000,2.125689731881777
MSK1398,cpar_Chr_1,2180001,2185000,2.0840425447645323
MSK1398,cpar_Chr_1,2185001,2190000,2.010019226225304
MSK1398,cpar_Chr_1,2190001,2195000,2.038047238217467
MSK1398,cpar_Chr_1,2195001,2200000,1.9721225766790706
MSK1398,cpar_Chr_1,2200001,2205000,2.0705556913367587
MSK1398,cpar_Chr_1,2205001,2210000,1.9673191567853936
MSK1398,cpar_Chr_1,2210001,2215000,2.0709014351264994
MSK1398,cpar_Chr_1,2215001,2220000,1.9708135878454855
MSK1398,cpar_Chr_1,2220001,2225000,1.9763839044579694
MSK1398,cpar_Chr_1,2225001,2230000,1.9946571040120253
MSK1398,cpar_Chr_1,2230001,2235000,1.9657028401387062
MSK1398,cpar_Chr_1,2235001,2235583,1.1419729285465603
MSK1398,cpar_Chr_2,1,5000,2.0108060423394045
